Country,Year,"Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)"
Eritrea,2011-01-01,15.1574243297696,15.9758798441297,13.8823889632541,14.5530264115643,12.3774367306767,12.9244817554008,10.7023938782103,11.1234556125564,8.90432371951124,9.16810559682302,7.56719177748073,7.64264421756054,6.37379622689672,6.16775797200052,5.45109143015102,5.11841901371518,4.56204273189343,4.21716125830679,3.7398153485922,3.40288893022501,2.9993198216012,2.65551140618202,2.36491617115706,2.02734669729483,1.99647853510988,1.74861306568651,1.62982034638476,1.43923648026223,1.13246481986624,0.957600228919026,0.689658557807034,0.548372611980666,0.46943661163777,0.32949889739237
Eritrea,2010-01-01,15.3675359135843,16.2056236171374,13.7442722172968,14.4129135342779,12.5255744345343,13.080519634913,10.5355263935039,10.943468882542,8.95557556266881,9.20990954232961,7.601220385297,7.64217257350312,6.41114784405993,6.16905740981773,5.45101474293689,5.11975360210578,4.5328194956645,4.19579380393548,3.69818745345664,3.36584201292142,2.95730620227108,2.61581318056871,2.32670713159142,1.99484345082396,2.04351724217673,1.82608131014211,1.60573229836627,1.41903633070272,1.1152281597376,0.943245976958024,0.67413068797768,0.535813335633461,0.454503834876107,0.320111801687686
Eritrea,2009-01-01,15.5712625593596,16.4309436848004,13.6230733547897,14.2910446160906,12.5712354599958,13.1294143418501,10.4829903669732,10.8827908422191,8.99714819047983,9.24233571778035,7.61769492811495,7.61735316153394,6.44365484337365,6.17530320790216,5.44269998931966,5.11261159466094,4.50270276301925,4.17228193328585,3.6577764812592,3.32821869831824,2.91751750698606,2.57774965516627,2.31843027732214,1.99840259754398,2.06991317045022,1.87666746613767,1.58400563666767,1.39978905842,1.09956465669091,0.929409789154092,0.659184054096706,0.523823961102821,0.441145761101573,0.311859674033566
Eritrea,2008-01-01,15.7669693952337,16.6520010892494,13.6406014123265,14.3163470044965,12.5932555884705,13.1587486096491,10.4542039955987,10.854830427991,8.98715490283636,9.22369984406393,7.58025488825674,7.53316181720391,6.4402664081128,6.15263309773574,5.41580338573931,5.08387490973727,4.4677362306011,4.13928301922579,3.61865353673311,3.28685056555615,2.88362526339739,2.54266565328543,2.34156438599233,2.04383280293393,2.07975244731562,1.89629641672187,1.56966211255331,1.385405955376,1.08752148531611,0.916988090060871,0.645164242942127,0.512211379404246,0.427810318574362,0.301169317308904
Eritrea,2007-01-01,15.9134959336498,16.8224959587671,13.8038796430149,14.4960409321278,12.504345538424,13.0735060494028,10.4522782701603,10.8568945714309,8.9672114864493,9.18849118135605,7.54160643314179,7.44384139775306,6.42478628004461,6.12571881374538,5.38668916279763,5.05349955279227,4.4309056034963,4.10278710161695,3.57914651611977,3.24384884831389,2.85342482117858,2.51157012910011,2.37679140207539,2.10753387481038,2.08495242390442,1.90539389269869,1.55902482762138,1.37424550015719,1.07584793367131,0.904129038143042,0.630824531520757,0.500719466539845,0.41478919272983,0.289283691244581
Eritrea,2006-01-01,15.8436635398602,16.7551825780019,13.9881963539485,14.6930868406738,12.2096753912143,12.7622874441415,10.4915391527805,10.8816000741771,9.07917725472369,9.26541643766485,7.64575567290971,7.49854282295626,6.48174810369134,6.18494239771183,5.3926762053176,5.07062221371293,4.40614247591682,4.08781070960541,3.54061673522423,3.21141648225606,2.81886252490614,2.48634925038991,2.42458980472766,2.19268428113838,2.06122506702125,1.88843774695479,1.53974231534525,1.35854553381872,1.05669859809979,0.887683589266825,0.613422924454007,0.489123106775776,0.406267879858934,0.286268490753871
Eritrea,2005-01-01,15.7022551608669,16.6113108753153,14.1449792297387,14.8601760605859,11.9916343879728,12.5288227636362,10.5664871808463,10.9432331551361,9.18149130856976,9.32688966233748,7.75159799887687,7.56423114388965,6.52776175535123,6.23497191997508,5.38935535802069,5.0793965180409,4.37687657257951,4.06729122740049,3.50359370036296,3.18000205265973,2.7816318209202,2.45771791053645,2.48654202777752,2.29490958394028,2.03663229033399,1.8685325463604,1.52225177277324,1.34409599245197,1.038391812592,0.872848533518673,0.598182138787818,0.478881912646725,0.400335483629584,0.2866881415687
Eritrea,2004-01-01,15.6344479211868,16.5503636070887,14.2548762405483,14.9808262441153,11.9675945062661,12.5013479239018,10.6321966526529,11.0053001106405,9.19564250920111,9.2997516865667,7.78080272891356,7.56447507781029,6.51760868091985,6.22456486062098,5.36018345088775,5.05567479655581,4.33882780048758,4.03036632509413,3.46681161831968,3.14321082120694,2.78174474908024,2.47057832951976,2.52972330863029,2.36750831281288,2.0213162665062,1.85411548864273,1.51202219974305,1.33414922736263,1.02461990107192,0.861194120245152,0.586855501202628,0.470443906423799,0.394725964382058,0.286129161391914
Eritrea,2003-01-01,15.8250450786315,16.7749321880825,14.4727045887002,15.2267878439775,12.1163610055534,12.6679899261865,10.6393691021739,11.0280309790555,9.01380688812563,9.08236982537132,7.63477911009152,7.39690779196082,6.39789897587993,6.0935253958807,5.27825096755261,4.96372457004973,4.28133495499519,3.95830654605398,3.43125439482053,3.09482581403174,2.82261443143711,2.53038736138305,2.56382525178515,2.40858383770412,2.02553932868367,1.85273014668008,1.51541716882201,1.33152347566586,1.01806651889611,0.853317606152695,0.580476200143587,0.462730200575449,0.383256033707927,0.273326491188493
Eritrea,2002-01-01,16.1871782916321,17.1834920940763,14.5628990988901,15.3397801033249,12.2883474838286,12.8628315209319,10.5977390445362,10.9947936110342,8.81449242187398,8.83841728986781,7.4764237359612,7.22347330772288,6.27942472149014,5.96334252580113,5.19607263263737,4.86943885804662,4.22344852166819,3.88447998330102,3.39926826589156,3.0507351967148,2.87862016731716,2.61467503221378,2.59141107310505,2.43636524203487,2.03297028280763,1.8543495626553,1.5181216724956,1.32724783936865,1.0093414008952,0.844502783832496,0.574456595631257,0.454364816531991,0.36978458933862,0.257710232541336
Eritrea,2001-01-01,16.667593085212,17.7152519569116,14.4478413124439,15.2307527919797,12.3761444577672,12.9675664281411,10.523492650854,10.9093116435978,8.69589384831617,8.66583263796294,7.38249704207793,7.11922078602424,6.20425146704994,5.88214750333965,5.13606441520491,4.80144420842735,4.17539485281856,3.8257220938195,3.36988716222118,3.01684729666185,2.96042339974431,2.73395939535829,2.59113973303264,2.43651964727987,2.03493127297849,1.85282428478713,1.51366202663321,1.3183973178036,0.996601367393773,0.833654513380007,0.566729927818761,0.445535971541577,0.357451978432976,0.24501152298381
Eritrea,2000-01-01,17.0626587941766,18.1473232345068,14.327765876152,15.1067594102345,12.3992942843893,12.9996528323274,10.428654470403,10.7827453814071,8.65015969224137,8.57272991510873,7.34490421731207,7.07669837122284,6.16105076841686,5.84016503092617,5.0914964697891,4.75452762722668,4.13611885805352,3.78130234537233,3.33671876530792,2.9839724971287,3.0570532372785,2.87802428632643,2.58177287779135,2.42811895479843,2.0317082171292,1.84799364053891,1.50380942739391,1.30733671026311,0.982891050049965,0.822543382046679,0.557943137805587,0.436891894726433,0.34599985630964,0.233214485838684
Eritrea,1999-01-01,17.2077118045456,18.197916707317,14.2286117920804,14.907080879678,12.3037769559978,12.8297285683748,10.3523081397765,10.6558126970458,8.72672123654797,8.69098056457813,7.40549299871193,7.20311258131697,6.18232434453817,5.9117104671517,5.08123156188973,4.77358728639052,4.11301782523788,3.77473763719765,3.3489009847509,3.02586056256621,3.11609257489509,2.98627253818206,2.56521377820252,2.42146026476714,2.02110774089002,1.84320627442002,1.48805418207504,1.29851321602617,0.969086300743757,0.815652055520361,0.549840029916483,0.43260648333032,0.34050774920015,0.231761216137171
Eritrea,1998-01-01,17.249323812386,18.0743119679964,14.1670088168939,14.6966903592077,12.2085409162289,12.6192894690619,10.3059034670753,10.5724624254872,8.81693622460857,8.88551320917198,7.46566152100943,7.36518707646133,6.20424887090425,6.00316163358953,5.07278276070789,4.8024592235557,4.09568636746511,3.77906760280456,3.40197501809516,3.13320604451079,3.1439020363935,3.04428783743474,2.5535976567295,2.42133476303298,2.01095445098645,1.83951183466294,1.46979272045409,1.29093467928342,0.956525051745813,0.810907767290101,0.541585009163982,0.429785934891723,0.335575299152173,0.231888171556949
